cust_id,__IGNORED__,expenses
79582,109,453.33
79583,832,594.84
79584,788,285.45
79585,88,348.77
79586,133,325.24
79587,359,177.01
79588,580,42.57
79589,216,672.63
79590,50,515.84
79591,95,713.53
79592,772,953.89
79593,692,77.52
79594,139,67.1
79595,435,663.29
79596,933,887.33
79597,498,307.01
79598,668,740.83
79599,499,785.96
79600,747,649.72
79601,538,297.8
79602,303,960.51
79603,366,691.69
79604,355,735.49
79605,703,669.41
79606,121,706.99
79607,453,868.75
79608,948,195.23
79609,269,971.34
79610,633,218.6
79611,955,132.76
79612,346,413.75
79613,489,636.6
79614,35,461.57
79615,221,361.22
79616,564,623.5
79617,295,880.1
79618,482,295.29
79619,961,729.55
79620,753,977.85
79621,229,838.21
79622,508,967.61
79623,107,269.02
79624,810,275.47
79625,169,252.71
79626,534,286.4
79627,179,949.18
79628,662,296.16
79629,727,506.62
79630,934,775.69
79631,816,607.16
79632,269,632.9
79633,344,286.58
79634,510,274.28
79635,224,952.35
79636,933,325.25
79637,669,552.51
79638,747,154.58
79639,522,517.09
79640,14,491.17
79641,879,972.37
79642,109,324.83
79643,151,901.42
79644,998,400.57
79645,524,403.63
79646,966,238.58
79647,771,12.55
79648,872,439.38
79649,993,53.6
79650,145,413.04
79651,499,126.41
79652,548,383.89
79653,640,985.79
79654,897,450.85
79655,889,829.2
79656,646,639.1
79657,40,659.99
79658,59,411.87
79659,101,244.89
79660,829,279.7
79661,940,510.86
79662,662,138.54
79663,311,312.92
79664,20,460.14
79665,986,812.76
79666,27,569.32
79667,495,276.04
79668,916,620.42
79669,751,159.15
79670,812,103.95
79671,923,306.06
79672,656,195.77
79673,313,478.28
79674,687,736.2
79675,927,49.04
79676,4,878.29
79677,518,818.61
79678,66,117.86
79679,154,735.42
79680,367,370.1
79681,57,957.06
79682,546,511.85
79683,344,324.69
79684,741,63.24
79685,900,878.83
79686,384,709.32
79687,608,470.18
79688,741,824.59
79689,360,248.72
79690,599,66.04
79691,703,881.22
79692,275,944.56
79693,548,434.34
79694,401,482.1
79695,237,528.32
79696,973,571.73
79697,232,979.83
79698,451,176.58
79699,109,31.6
79700,608,233.39
79701,945,744.63
79702,344,999.11
79703,928,100.44
79704,295,726.72
79705,202,564.52
79706,13,170.51
79707,157,166
79708,954,512.93
79709,72,585.94
79710,533,236.78
79711,159,619.9
79712,972,535.94
79713,2,2.26
79714,149,104.67
79715,456,674.6
79716,59,903.8
79717,623,928.33
79718,157,734.94
79719,230,980.36
79720,929,64.28
79721,204,650.6
79722,413,729.55
79723,686,414.48
79724,230,768.32
79725,140,375.2
79726,303,178.01
79727,187,126.4
79728,658,159.55
79729,875,991.37
79730,519,458.47
79731,256,351.63
79732,778,913.82
79733,307,375.64
79734,544,495.95
79735,692,242.54
79736,461,988.59
79737,787,552.37
79738,58,921.03
79739,106,668.7
79740,454,160.9
79741,565,891.38
79742,507,147.3
79743,572,254.62
79744,981,673.84
79745,822,165.43
79746,644,850.28
79747,820,624.3
79748,838,266.01
79749,968,678.73
79750,967,753.23
79751,80,867.03
79752,20,215.11
79753,425,624.56
79754,99,94.54
79755,674,387.98
79756,894,909.36
79757,581,633.65
79758,194,237.98
79759,111,30.49
79760,9,892.23
79761,296,263
79762,26,13.79
79763,97,328.07
79764,209,521.63
79765,707,469.6
79766,429,934.21
79767,806,811.99
79768,429,501.69
79769,723,920.75
79770,93,570.78
79771,523,771.46
79772,674,903.98
79773,901,759.03
79774,863,550.39
79775,163,959.51
79776,846,408.07
79777,303,603.59
79778,934,320.96
79779,889,406.58
79780,101,152.83
79781,724,378.07
79782,382,745.31
79783,252,543.25
79784,432,223.3
79785,332,707.07
79786,420,805.03
79787,337,453.52
79788,952,928.12
79789,329,710.77
79790,39,652.25
79791,596,690.86
79792,271,785.43
79793,601,564.44
79794,471,42.02
79795,288,731.75
79796,324,144.2
79797,179,69.08
79798,441,931.12
79799,326,849.56
79800,591,850.86
79801,266,870.39
79802,342,620.58
79803,431,234.36
79804,852,348.08
79805,745,503.74
79806,703,55.36
79807,516,919.41
79808,548,551.83
79809,184,596.94
79810,655,614.12
79811,105,640.65
79812,417,897.81
79813,105,239.14
79814,641,931.08
79815,530,123.09
79816,265,788.02
79817,668,794.69
79818,917,68.86
79819,644,282.09
79820,145,735.21
79821,49,424.72
79822,397,364.78
79823,636,903.29
79824,254,509.57
79825,238,742.61
79826,700,862.26
79827,596,18.77
79828,95,437.2
79829,426,1000.83
79830,126,675.8
79831,652,962.58
79832,216,483
79833,268,564.85
79834,336,638.26
79835,61,168.11
79836,735,843.89
79837,209,973.17
79838,250,173.57
79839,987,93.87
79840,675,621.47
79841,760,595.59
79842,787,270.58
79843,676,328.05
79844,408,641.17
79845,790,657.89
79846,726,968.65
79847,900,747.07
79848,878,247.13
79849,572,736.74
79850,881,816.18
79851,647,527.61
79852,679,886.88
79853,824,374.06
79854,882,675.76
79855,652,787.26
79856,845,25.27
79857,96,168.88
79858,975,741.54
79859,111,138.94
79860,445,613.26
79861,744,842.47
79862,938,46.3
79863,465,47.37
79864,887,105.34
79865,309,347.96
79866,218,3.08
79867,417,241.57
79868,854,753.84
79869,497,943.14
79870,363,104.14
79871,977,861.21
79872,348,141.06
79873,936,755.53
79874,528,347.56
79875,496,865.86
79876,812,662.05
79877,490,975.32
79878,481,846.44
79879,173,608.14
79880,387,587.52
79881,25,416.08
79882,110,448.39
79883,385,887.69
79884,794,167.09
79885,533,490.85
79886,932,369.67
79887,954,565.72
79888,497,109.91
79889,570,434.19
79890,886,241.39
79891,622,472.85
79892,236,842.29
79893,958,969.37
79894,312,81.6
79895,669,176
79896,766,442.02
79897,29,543.06
79898,792,117.18
79899,973,342.69
79900,303,712.74
79901,940,528.11
79902,118,418.62
79903,232,646.4
79904,318,328.33
79905,786,44.25
79906,66,820.58
79907,610,502.24
79908,208,995.15
79909,573,607.92
79910,873,932.06
79911,159,672.86
79912,344,540.02
79913,174,583.16
79914,276,954.23
79915,667,514.07
79916,514,707.7
79917,333,471.87
79918,58,452.07
79919,614,173.52
79920,889,696.75
79921,531,666.94
79922,233,327.67
79923,947,281.17
79924,72,78.58
79925,266,717.21
79926,434,942.94
79927,501,981.96
79928,930,520.15
79929,296,66.91
79930,103,950.68
79931,252,121.69
79932,72,835.07
79933,233,337.47
79934,282,774.2
79935,294,145.32
79936,874,885.38
79937,539,602.8
79938,61,364.75
79939,514,864.76
79940,398,266.85
79941,288,648.48
79942,447,489.39
79943,267,307.49
79944,326,339.31
79945,715,438.31
79946,438,713.73
79947,778,507.34
79948,249,285.9
79949,327,610.86
79950,387,565.19
79951,542,60.59
79952,499,62.91
79953,823,743.53
79954,761,855.22
79955,473,809.95
79956,184,539.94
79957,467,222.19
79958,126,680.14
79959,500,735.09
79960,973,154.09
79961,919,186.93
79962,595,285.52
79963,218,246.87
79964,245,374.43
79965,592,638.32
79966,272,441.72
79967,95,470.14
79968,848,24.07
79969,729,228.59
79970,451,355.65
79971,187,821.41
79972,868,897.01
79973,125,271.11
79974,165,662.5
79975,508,671.86
79976,647,581.93
79977,531,801.65
79978,149,901.84
79979,750,222.57
79980,678,805.19
79981,115,295.85
79982,958,283.68
79983,107,711.21
79984,51,170.03
79985,284,373.22
79986,532,307.48
79987,71,791.06
79988,600,336.86
79989,880,224.71
79990,306,383.46
79991,912,683.83
79992,491,800.88
79993,275,214.32
79994,802,671.53
79995,286,919.23
79996,281,363.01
79997,269,490.01
79998,883,548.16
79999,696,981.76
80000,81,200.7
80001,293,259.16
80002,375,704.83
80003,588,683.85
80004,473,567.61
80005,74,19.59
80006,274,519.28
80007,516,234.26
80008,98,2.72
80009,791,142.12
80010,367,871.28
80011,985,977.89
80012,426,583.66
80013,227,640.54
80014,570,162.16
80015,825,691.7
80016,4,726.81
80017,440,701.92
80018,988,931.34
80019,442,101.5
80020,639,215.8
80021,927,256.23
80022,959,207.11
80023,427,608.14
80024,148,727.3
80025,483,718.28
80026,355,350.37
80027,197,631.84
80028,667,36.49
80029,470,387.96
80030,845,817.21
80031,29,753.54
80032,286,72.22
80033,239,752.88
80034,541,898.12
80035,866,861.02
80036,953,792.67
80037,670,80.9
80038,3,843.65
80039,297,348.82
80040,555,478.61
80041,436,990.15
80042,990,674.96
80043,980,267.33
80044,323,751.11
80045,350,491.66
80046,551,792.13
80047,89,886.08
80048,715,261.26
80049,362,668.29
80050,170,418.9
80051,337,805.97
80052,290,31.9
80053,513,478.29
80054,771,313.62
80055,332,88.61
80056,126,465.63
80057,919,748.13
80058,880,431.16
80059,395,975.78
80060,12,655.46
80061,114,163.07
80062,351,247.68
80063,959,734.22
80064,641,675.8
80065,644,806.07
80066,470,234.27
80067,608,936.51
80068,112,116.72
80069,968,802.57
80070,318,427.23
80071,939,873.57
80072,497,899.69
80073,827,115.24
80074,250,521.96
80075,996,921.99
80076,601,537.65
80077,72,39.6
80078,712,325.13
80079,567,990.14
80080,876,171.53
80081,788,401.52
80082,506,445.89
80083,693,633.76
80084,759,705.7
80085,431,138.9
80086,383,991.48
80087,677,880.18
80088,370,208.18
80089,493,909.5
80090,959,360.17
80091,86,68.43
80092,605,681.34
80093,444,455.33
80094,892,465.2
80095,231,179.78
80096,968,123.74
80097,176,40.96
80098,565,268.06
80099,469,53.02
80100,883,833.54
80101,870,507.98
80102,346,200.87
80103,112,323.87
80104,687,970.52
80105,622,841.7
80106,292,437.67
80107,861,853.09
80108,814,930.01
80109,622,65.59
80110,401,105.17
80111,644,852.74
80112,159,623.48
80113,978,589.62
80114,487,430.24
80115,158,372.98
80116,369,951.36
80117,548,722.99
80118,246,62.34
80119,680,793.45
80120,961,46.05
80121,902,347.4
80122,476,381.64
80123,141,942.9
80124,392,302.93
80125,109,385.04
80126,870,860.51
80127,284,441.17
80128,902,261.74
80129,564,598.77
80130,193,830.87
80131,846,928.18
80132,93,653.47
80133,205,540.32
80134,971,30.84
80135,103,355.39
80136,389,833.51
80137,738,642.22
80138,49,887.43
80139,836,884.05
80140,973,320.82
80141,9,350.36
80142,572,237.02
80143,917,252.99
80144,267,79.91
80145,332,54.47
80146,547,524.32
80147,60,777.42
80148,201,131.5
80149,106,887.19
80150,206,180.56
80151,632,966.7
80152,723,542.13
80153,643,110.54
80154,942,672.66
80155,210,668.42
80156,995,171.73
80157,788,449.76
80158,34,589.7
80159,556,481.19
80160,673,922.73
80161,67,408.18
80162,45,442.63
80163,568,889.01
80164,741,712.98
80165,783,216.59
80166,547,394.15
80167,224,777.35
80168,593,546.29
80169,828,715.36
80170,134,377.07
80171,116,17.05
80172,79,438.3
80173,715,213.25
80174,653,595.78
80175,409,175.55
80176,43,133.01
80177,969,875.14
80178,908,220.71
80179,652,391.77
80180,963,894.01
80181,120,14.4
80182,350,663.46
80183,47,951.32
80184,563,902.19
80185,838,595.04
80186,24,721.64
80187,223,4.92
80188,598,21.68
80189,163,680.18
80190,195,771.54
80191,232,874.33
80192,881,636.29
80193,213,147.81
80194,182,838.41
80195,15,103.26
80196,952,881.17
80197,260,560.49
80198,123,723.03
80199,497,292.85
80200,607,364.17
80201,640,175.55
80202,952,315.84
80203,450,642.87
80204,722,341.48
80205,920,247.31
80206,634,972.41
80207,815,662.97
80208,772,740.49
80209,236,455.64
80210,40,26.37
80211,982,459.27
80212,992,698.96
80213,66,726.45
80214,930,448.78
80215,567,369.88
80216,566,406.99
80217,185,690.11
80218,813,208.35
80219,882,172.73
80220,721,435.89
80221,659,548.16
80222,774,736.69
80223,381,598.65
80224,708,689.19
80225,427,256.67
80226,777,831.39
80227,215,371.03
80228,195,985.7
80229,314,462.08
80230,786,949.97
80231,104,440.72
80232,481,358.31
80233,894,155.26
80234,28,552.68
80235,53,14.47
80236,545,121.74
80237,886,983.02
80238,302,465.18
80239,628,490.03
80240,101,961.8
80241,175,641.67
80242,335,750.75
80243,933,729.17
80244,999,797.63
80245,609,59.96
80246,961,468.27
80247,411,442.82
80248,179,68.91
80249,141,955.04
80250,867,250.02
80251,748,540.9
80252,993,404.58
80253,168,569.2
80254,739,382.38
80255,106,175.58
80256,188,257.7
80257,71,926.6
80258,189,216.31
80259,836,797.44
80260,449,768.92
80261,585,578.84
80262,329,882.24
80263,234,431.77
80264,46,275.76
80265,1,547.97
80266,785,109.71
80267,452,92.98
80268,429,627.82
80269,894,580.9
80270,842,793.32
80271,934,707.74
80272,394,252.06
80273,849,690.33
80274,4,8.76
80275,784,75.51
80276,444,991.14
80277,605,202.97
80278,492,692.6
80279,343,841.82
80280,383,694.59
80281,550,966.38
80282,978,876.41
80283,962,296.79
80284,384,949.71
80285,162,910.57
80286,283,708.43
80287,362,27.86
80288,213,805.31
80289,578,412.38
80290,781,251.5
80291,308,224.11
80292,227,501.76
80293,315,634.54
80294,152,852.74
80295,387,432.73
80296,337,912.4
80297,610,951.29
80298,826,237.68
80299,969,923.08
80300,996,962.17
80301,422,112.08
80302,154,858
80303,836,331.46
80304,360,293.3
80305,602,988.2
80306,520,146.55
80307,795,692.78
80308,540,503.74
80309,667,934.76
80310,310,197.77
80311,49,654.49
80312,900,872.14
80313,498,764
80314,278,86.67
80315,846,485.39
80316,950,541.84
80317,642,268.2
80318,643,87.26
80319,749,285.65
80320,609,70.77
80321,170,22.54
80322,86,663.43
80323,468,958.12
80324,19,415.41
80325,919,707.12
80326,803,62.73
80327,162,414.52
80328,643,775.23
80329,937,242.15
80330,120,177.42
80331,150,276.58
80332,836,232.19
80333,798,691.32
80334,351,24.78
80335,676,898.01
80336,471,302.6
80337,588,352.26
80338,570,297.87
80339,890,275.19
80340,378,592.86
80341,573,79.49
80342,977,932.47
80343,473,451.23
80344,471,582.97
80345,414,940.71
80346,998,348.02
80347,688,525.84
80348,888,565.96
80349,358,10.52
80350,868,2.55
80351,760,687.3
80352,423,360.89
80353,139,294.69
80354,926,970.57
80355,476,631.52
80356,732,812.59
80357,166,951.88
80358,250,593.33
80359,659,593.71
80360,929,992.43
80361,39,8.7
80362,827,823.4
80363,8,104.09
80364,833,824.23
80365,88,215.9
80366,624,249.07
80367,482,518.98
80368,463,786.66
80369,807,515.53
80370,842,54.34
80371,602,789.84
80372,668,263.15
80373,761,498.32
80374,510,918.71
80375,637,975.25
80376,364,68.88
80377,465,66.87
80378,264,500.67
80379,478,194.92
80380,67,568.51
80381,453,53.76
80382,839,737.25
80383,910,198.28
80384,680,408.8
80385,874,958.16
80386,335,917.27
80387,28,702.38
80388,326,63.25
80389,339,460.8
80390,504,658.14
80391,898,304.93
80392,122,750.68
80393,387,479.63
80394,568,145.58
80395,415,160.54
80396,972,389.79
80397,735,128.37
80398,141,729.31
80399,632,693.92
80400,102,226.74
80401,726,535.28
80402,485,354.08
80403,122,459.21
80404,852,622.96
80405,158,785.76
80406,436,32.85
80407,60,424.85
80408,527,973.83
80409,314,16.85
80410,360,474.79
80411,628,622
80412,65,80.8
80413,696,753.87
80414,135,217.82
80415,921,41.71
80416,275,856.22
80417,762,542.56
80418,890,834.44
80419,614,423.56
80420,359,469.34
80421,182,874.98
80422,951,375.3
80423,444,111.37
80424,330,895.04
80425,692,834.53
80426,600,361.09
80427,731,885.85
80428,906,940.37
80429,244,815.49
80430,308,533.01
80431,860,143.95
80432,443,152.11
80433,71,880.73
80434,396,638.11
80435,244,925.4
80436,539,396.78
80437,742,482.14
80438,411,359.62
80439,419,552.94
80440,558,427.89
80441,899,59.03
80442,172,957.69
80443,850,881.22
80444,687,756.33
80445,825,637.53
80446,535,447.86
80447,289,37.89
80448,118,11.11
80449,885,517.6
80450,43,134.85
80451,178,272.5
80452,317,493.97
80453,263,756.47
80454,420,900.19
80455,13,958.27
80456,305,331.97
80457,260,270.62
80458,138,38.76
80459,631,754.15
80460,457,795.09
80461,67,803.96
80462,498,654.81
80463,758,987.76
80464,337,419.29
80465,249,101.23
80466,957,659.22
80467,389,682.36
80468,326,44.28
80469,988,522.41
80470,193,5.13
80471,985,1.47
80472,679,721.95
80473,463,844.77
80474,888,223.3
80475,117,397.17
80476,824,248.81
80477,221,804.63
80478,641,277.03
80479,196,893.39
80480,872,535.92
80481,382,675.58
80482,662,436.97
80483,475,563.61
80484,741,51.98
80485,210,718.62
80486,862,483.55
80487,585,910.77
80488,921,255.13
80489,878,297.31
80490,276,523.8
80491,717,277.32
80492,976,123.94
80493,445,453.08
80494,348,716.58
80495,36,751.75
80496,338,80.05
80497,210,876.05
80498,592,730.16
80499,198,989.58
80500,954,411.92
80501,284,116.42
80502,17,470.93
80503,325,667.71
80504,864,311.82
80505,400,635.57
80506,821,430.86
80507,945,436.8
80508,562,793.87
80509,59,577.03
80510,350,655.99
80511,6,866.19
80512,694,226.38
80513,101,72.46
80514,193,230.38
80515,376,389.55
80516,121,923.7
80517,273,522.12
80518,580,317.68
80519,783,358.14
80520,29,579.98
80521,133,404.84
80522,196,712.05
80523,709,889.88
80524,345,759.37
80525,484,80.96
80526,643,832.18
80527,82,991.87
80528,615,14.6
80529,541,385.8
80530,593,776.45
80531,658,742.4
80532,795,566.41
80533,534,560.96
80534,531,537.77
80535,470,227.47
80536,373,934.12
80537,632,704.36
80538,310,194.49
80539,410,716.38
80540,157,422.64
80541,147,801.02
80542,920,954.17
80543,966,57.42
80544,402,926.49
80545,516,73.35
80546,187,297.74
80547,168,190.46
80548,791,170.01
80549,478,754.67
80550,14,370.46
80551,559,115.24
80552,781,489.52
80553,438,465.33
80554,645,548.47
80555,909,866.63
80556,921,609.32
80557,558,55.05
80558,363,616.85
80559,14,141.76
80560,809,591.52
80561,969,500.36
80562,89,206.36
80563,206,397.88
80564,152,574.79
80565,235,73.27
80566,756,732.97
80567,642,860.6
80568,989,336.29
80569,616,230.72
80570,159,928.97
80571,798,379.78
80572,430,482.48
80573,592,36.8
80574,820,602.42
80575,439,793.72
80576,771,411.93
80577,570,40.91
80578,184,42.73
80579,974,638.56
80580,34,279.04
80581,849,527.12
80582,755,270.22
80583,587,163.71
80584,406,32.06
80585,691,665.27
80586,154,557.57
80587,963,859.7
80588,994,693.48
80589,192,463.03
80590,803,973.18
80591,624,445.73
80592,792,641.05
80593,105,613.69
80594,490,114.54
80595,186,764.76
80596,618,621.82
80597,812,390.97
80598,354,51.84
80599,128,662.01
80600,628,168.99
80601,321,787.79
80602,749,328.8
80603,16,944.58
80604,369,146.19
80605,82,704.48
80606,51,759.21
80607,272,55.74
80608,917,758.14
80609,504,736.68
80610,657,906.75
80611,345,293.35
80612,821,139.79
80613,103,690.09
80614,936,549.11
80615,481,960.36
80616,482,224.32
80617,416,113.6
80618,27,812.94
80619,954,414.57
80620,980,614.22
80621,263,129.15
80622,29,736.27
80623,268,91.6
80624,658,145.95
80625,49,328.75
80626,967,827.47
80627,365,808.5
80628,428,865.8
80629,389,84.09
80630,373,343.41
80631,281,97.12
80632,905,872.96
80633,719,995.05
80634,855,109.83
80635,83,977.73
80636,967,79.16
80637,742,677.22
80638,853,825.43
80639,996,948.4
80640,604,720.68
80641,556,356.1
80642,161,693.07
80643,52,257.74
80644,144,112.71
80645,807,175.52
80646,541,822.86
80647,832,822.32
80648,755,539.06
80649,513,872.22
80650,548,717.47
80651,565,848.23
80652,776,203.52
80653,728,752.16
80654,860,492.01
80655,162,972.74
80656,498,668.86
80657,425,722.84
80658,288,110.94
80659,807,118.46
80660,882,866.01
80661,137,3.05
80662,961,193.32
80663,508,544.48
80664,151,759.88
80665,94,312.93
80666,354,694.44
80667,923,44.99
80668,71,872.78
80669,973,691.14
80670,578,138.05
80671,19,328.43
80672,723,629.1
80673,962,77.78
80674,860,597.04
80675,768,993.64
80676,983,988.44
80677,397,52.24
80678,679,87.74
80679,328,163.64
80680,53,937.91
80681,923,950.82
80682,166,964.14
80683,160,416.69
80684,837,660.28
80685,392,870.54
80686,221,532.19
80687,248,719.02
80688,711,795.22
80689,537,537.68
80690,652,794.77
80691,670,778.48
80692,283,351.67
80693,826,275.54
80694,712,971.05
80695,221,414.78
80696,126,272.72
80697,634,889.83
80698,55,418.9
80699,551,879.39
80700,878,524.16
80701,551,919.35
80702,303,766.75
80703,962,244.66
80704,304,133.75
80705,691,97.22
80706,388,648.96
80707,200,813.52
80708,139,966.48
80709,750,227.53
80710,559,701
80711,802,535.38
80712,80,348.06
80713,731,204.22
80714,639,278.51
80715,74,481.69
80716,446,591.66
80717,541,810.8
80718,413,613.73
80719,147,699.02
80720,136,254.45
80721,232,71.04
80722,729,699.15
80723,374,777.5
80724,499,594.98
80725,221,968.46
80726,41,430.81
80727,160,239.77
80728,940,149.26
80729,537,533.31
80730,341,839.38
80731,691,959.53
80732,566,887.83
80733,557,850.6
80734,53,341
80735,401,398.63
80736,391,607.67
80737,932,603.69
80738,864,826.31
80739,716,339.3
80740,960,254.66
80741,352,507.82
80742,863,648.54
80743,121,413.03
80744,387,900.48
80745,692,248.37
80746,66,450.01
80747,955,35.16
80748,100,278.77
80749,324,655.12
80750,508,91.04
80751,985,152.92
80752,329,679.47
80753,575,901.01
80754,106,926.12
80755,477,595.03
80756,986,994.36
80757,836,398.25
80758,64,102.28
80759,479,779.81
80760,926,84.03
80761,895,253.3
80762,989,154.3
80763,118,548.71
80764,778,719.45
80765,836,698.48
80766,871,37.57
80767,816,620.03
80768,122,335.13
80769,748,486.55
80770,714,451.48
80771,482,559.42
80772,374,676.96
80773,879,457.03
80774,91,980.93
80775,803,382.56
80776,649,88.91
80777,928,729.65
80778,635,624.15
80779,300,29.38
80780,441,143.96
80781,45,795.35
80782,283,263.89
80783,849,628.4
80784,310,161.23
80785,834,542.7
80786,42,973.8
80787,820,818.37
80788,701,728.49
80789,182,90.43
80790,943,994.12
80791,885,67.75
80792,573,285.27
80793,499,863.86
80794,577,519.07
80795,338,972.99
80796,774,846.13
80797,894,540.54
80798,900,656.94
80799,56,381.06
80800,127,817.9
80801,326,948.32
80802,237,491.65
80803,997,642.03
80804,497,564.68
80805,903,553.5
80806,963,957.97
80807,92,425.4
80808,882,683.6
80809,522,941.34
80810,573,152.67
80811,746,900.71
80812,72,177.56
80813,341,560.2
80814,586,435
80815,919,907.68
80816,278,610.56
80817,600,400.16
80818,289,529.1
80819,595,936.86
80820,435,491.9
80821,963,280.6
80822,1,986.37
80823,543,21.79
80824,138,85.6
80825,878,282.65
80826,557,802.3
80827,825,447.4
80828,625,76.61
80829,997,328.09
80830,356,261.57
80831,808,467.09
80832,922,604.59
80833,394,805.98
80834,170,91.71
80835,924,289.96
80836,957,457.11
80837,384,288.58
80838,318,934.41
80839,91,189.65
80840,231,63.28
80841,849,103.23
80842,777,789.05
80843,145,464.48
80844,480,205.5
80845,260,807.88
80846,887,198.28
80847,301,23.58
80848,305,141.37
80849,878,958.5
80850,205,264.61
80851,167,207.45
80852,511,885.39
80853,150,620.15
80854,421,688.13
80855,178,202.79
80856,511,481.71
80857,987,691.72
80858,580,797.44
80859,652,503
80860,59,296.82
80861,312,359.11
80862,651,153.71
80863,989,970.26
80864,688,459.25
80865,978,192.26
80866,415,999.06
80867,882,196.84
80868,746,82.57
80869,931,52.93
80870,616,956.58
80871,937,521.99
80872,318,350.41
80873,752,995.42
80874,237,792.09
80875,881,590.63
80876,631,784.54
80877,665,203.59
80878,511,870.08
80879,94,287.06
80880,320,480.86
80881,56,845.08
80882,331,829.53
80883,270,695.57
80884,599,493.9
80885,150,964.96
80886,448,142.5
80887,712,364.76
80888,321,957.48
80889,442,818.04
80890,938,651.46
80891,349,261.22
80892,579,639.12
80893,502,782.68
80894,925,530.33
80895,971,450.96
80896,532,628.19
80897,34,200.38
80898,796,834.83
80899,105,328.14
80900,501,880.52
80901,123,476.88
80902,356,671.47
80903,156,894.93
80904,136,924.38
80905,881,892.95
80906,536,274.8
80907,682,858.23
80908,790,943.61
80909,724,775.09
80910,757,497.86
80911,432,74.88
80912,8,698.23
80913,294,193.99
80914,331,330.26
80915,282,765.09
80916,669,382.06
80917,266,85.05
80918,9,395.94
80919,23,133.29
80920,989,870.45
80921,239,878.99
80922,528,193.83
80923,570,181.3
80924,337,446.96
80925,363,758.96
80926,770,308.45
80927,31,176.75
80928,34,469.53
80929,41,515.85
80930,330,245.7
80931,651,401.1
80932,347,434.83
80933,787,241.57
80934,651,958.58
80935,866,554.7
80936,66,50.51
80937,267,239.21
80938,350,847.01
80939,453,820.9
80940,360,40.36
80941,577,21.43
80942,611,827.32
80943,895,519.47
80944,488,255.69
80945,125,95.49
80946,979,440.04
80947,912,54.8
80948,162,719.04
80949,314,642.49
80950,731,412.3
80951,622,49.91
80952,72,650.1
80953,310,358.01
80954,999,716.39
80955,56,910.74
80956,745,718.7
80957,508,446.75
80958,90,824.16
80959,870,72.47
80960,504,201.05
80961,347,321.62
80962,768,104.51
80963,810,649.86
80964,360,199.22
80965,333,376.94
80966,951,444.19
80967,344,618.72
80968,811,799.97
80969,594,328.02
80970,857,750.96
80971,128,985.38
80972,128,841.74
80973,3,287.05
80974,78,944.3
80975,149,809.73
80976,983,888.76
80977,374,290.37
80978,927,395.33
80979,328,893.08
80980,968,467.15
80981,806,379.88
80982,802,571.61
80983,838,451.16
80984,455,737.86
80985,800,621.76
80986,640,294.76
80987,96,486.43
80988,156,833.35
80989,238,35.24
80990,162,306.36
80991,208,653.06
80992,801,885.64
80993,505,477.67
80994,408,788
80995,625,124.09
80996,522,764.93
80997,778,628.6
80998,296,675.07
80999,785,988.45
81000,218,286.87
81001,584,490.41
81002,39,310.91
81003,900,626.05
81004,81,619.35
81005,404,811.13
81006,935,560.86
81007,116,995.06
81008,964,342.62
81009,236,799.11
81010,558,382.35
81011,234,400.75
81012,743,988.24
81013,989,176.61
81014,750,983.34
81015,246,589.2
81016,74,778.25
81017,288,783.38
81018,901,814.78
81019,887,362.8
81020,747,521.05
81021,764,456.89
81022,753,910.33
81023,644,102.38
81024,662,475.5
81025,249,631.57
81026,539,944.85
81027,82,804.78
81028,987,656.37
81029,534,723.95
81030,62,480.4
81031,833,651.84
81032,325,376.13
81033,934,282.28
81034,1000,151.8
81035,994,474.3
81036,604,398.51
81037,357,86.03
81038,951,928.81
81039,952,72.52
81040,963,119.26
81041,514,303.5
81042,539,487.21
81043,288,823.5
81044,903,125.55
81045,329,253.85
81046,934,101.94
81047,184,95.68
81048,509,740.71
81049,968,827.69
81050,495,503.41
81051,798,342.33
81052,80,769.8
81053,580,109.89
81054,738,554.46
81055,117,983.84
81056,50,109.13
81057,452,983.86
81058,267,358.96
81059,283,499.26
81060,855,288.28
81061,256,70.35
81062,66,398.29
81063,277,285.1
81064,345,826.99
81065,43,353.55
81066,728,322.37
81067,287,467.95
81068,183,586.09
81069,29,560.75
81070,399,841.67
81071,765,288.32
81072,648,252.05
81073,54,216.67
81074,802,696.55
81075,484,603.97
81076,648,785.77
81077,763,874.05
81078,181,687.23
81079,912,185.49
81080,537,952.34
81081,485,717.81
81082,384,116.82
81083,767,214.77
81084,333,853.21
81085,419,681.44
81086,835,373.68
81087,96,34.86
81088,578,797.79
81089,940,663.68
81090,468,870.62
81091,141,894
81092,336,251.89
81093,829,983.33
81094,758,34.84
81095,99,21.69
81096,42,945.31
81097,156,449.13
81098,212,92.89
81099,695,805.81
81100,713,325.61
81101,922,281.36
81102,965,831.35
81103,28,980.65
81104,591,862.99
81105,500,941.85
81106,33,188.16
81107,831,939.04
81108,990,269.51
81109,910,7.66
81110,200,318.72
81111,608,196.12
81112,241,581.31
81113,435,505.18
81114,852,587.26
81115,761,820.73
81116,824,999.55
81117,319,317.04
81118,778,690.74
81119,649,824.09
81120,165,74.48
81121,79,139.2
81122,641,656.63
81123,320,196.48
81124,349,568.74
81125,116,189.82
81126,248,60.22
81127,773,295.2
81128,737,561.23
81129,93,979.6
81130,817,854.82
81131,823,391.79
81132,814,214.42
81133,728,673.21
81134,941,442.29
81135,955,52.19
81136,783,233.77
81137,829,742.26
